title,brand,description,price/currency,price/value,stars,reviewsCount
Charger AC Power Adapter for HP All-in-One Desktop 27-dp 27-dp0006 27-dp0012ds 27-dp0016 27-dp0032ds 27-dp0167c 27-dp0170 27-dp0188qe 27-dp1006 27-dp1280 27-dp1370 27-dp1380 Power Cord Supply New,Tryhi,"Brand: Tryhi New Replacement AC Adapter for HP. Input: 100-240V, 50/60Hz Package Includes: 1 x AC Adapter With 1x Power Cord.Specifications:Intelligent Security Technology. Multi Protect- Short Circuit Protection - High Quality Raw Materials; Over Temperature Protection - Over Voltage Protection; Low Ripple and Noise-Over Current ProtectionWarranty & Service: 30 Days Money Back Guarantee/12 Months Warranty. CE/FCC/RoHS certified for security, Good high quality compatibility with the OEM. Best customer service. We value our customers so that if you have a problem we are always here to offer help. Any problems please contact us.",$,27.99,,
Laptop Bag for Men Women 17 Inch Computer Carrying Briefcase Handbag Laptop Bag Satchel Shoulder Bag Laptop Bussiness Case,Lovvento,17 Inch Computer Carrying Briefcase Handbag Laptop Bag Satchel Shoulder Bag,,,,
"Sherpani Soleil, Anti Theft Convertible Backpack, Laptop Backpack, Travel Backpack, Tote Bag, Crossbody Bag, Backpack Purse for Women, Fits 15 Inch Laptop (Sakura)",Sherpani,,$,135.0,4.6,558.0
"50pcs Joe Biden Stickers, 2024 American Presidential Election Stickers, Funny Waterproof Vinyl Decals for Laptop Phone Water Bottles Bumper Car Motorcycle Skateboard Bicycle",BJSK,"We have many different types of stickers for you to choose from!  What you see is what you get! Easy to stick on everywhere you want and just use your imagination to create works!  We provide 100% satisfaction guaranteed. Even if you don't like our stickers after receiving, we can also provide full refund for you.  Any questions, please feel free to contact us, we will help you out at the first time.",$,5.49,4.6,20.0
"wassdins Large Travel Backpack for Men Women, Mochila de Viaje Carry on Backpack Flight Approved Luggage Backpack, Personal Item Travel Backpack Tiktok Backpack Waterproof Morral de Viaje",wassdins,"Dimension & Airplane Friendly: Size 45x32x18cm, 1.1kg weight. It can be placed under seat. The travel backpack is made with lightweight waterproof and tear resistant high density nylon fabric lining with great performance of wear-resistant, waterproof, wrinkle-free. There is a luggage strap on the back side of this travel backpack facilitate your travel/business trip, free up your hands and shoulder",$,39.99,4.8,14.0
"PEHDPVS LM156LF2F01 Replacement for HP Victus 15-fb 15-FB1013DX 15-fa0010nr 15-fb0020nr 15-fb0121nr 15-fb0028nr 845A2UA 40Pins 144HZ 1920x1080 15.6"" LCD Non-Touch Screen Laptop Panel",PEHDPVS,"Compatible Model: LM156LF2F01 Replacement for HP Victus 15-fb 15-FB1013DX 15-fa0010nr 15-fb0020nr 15-fb0121nr 15-fb0028nr 845A2UA LCD Screen Replacement. Replacement  Display technology: LED LCD  Warranty:3 months  Screen size: 15.6 inches  Max. Resolution: FHD 1920x1080 Attention.  Before purchasing the item, please double check your model number and size resolution to ensure that 100% this is the correct item for your needs.  Please be assured that the products are rigorously tested and securely packaged before leaving the factory to ensure that the goods are delivered to the user in good condition.  If you have any questions, please contact PEHDPVS staff for prompt feedback and handling.  Sincerely🙏",$,109.89,,
DGFTB C41N1901 Laptop Battery Replacement for Asus ZenBook Duo UX481 UX481F UX481FL UX481FA UX481FAY UX481FLY UX4000F UX4000FL UX481FA-BM021R UX481FA-DB71T BM049T UX481FL-BM040T UX481FL-BP1505T 70Wh,DGFTB,,$,46.99,,
"FOCDOD Laptop Backpack for Women, 17 Inch Work Business Backpacks Purse with USB Port, Large Capacity Doctor Nurse Bag Backbag, Waterproof Casual Daypack for Travel,Black-White-Brown",Focdod,,$,28.99,4.8,1353.0
"VGOAL Laptop Backpack Womens Backpack - Convertible Tote Backpack For College, Durable Slim Travel Backpack With Luggage Handle, Water Resistant Commuter Bookbag Gifts For Men Women Fit 15.6 Notebook",VGOAL,,$,35.99,3.9,25.0
"Sherpani Tempest, Anti-Theft Travel Backpack, Teacher Tote Bag, Backpack for Women, Fits 15 Inch Laptop (No Sleeve) (Sakura)",Sherpani,"The easily convertible Tempest is a backpack and tote in one. The convenient design was a crowd favorite in a previous Sherpani collection, now it’s updated to be the travel bag of your dreams! The Tempest is made from recycled material and includes Sherpani Anti-Theft technology: locking zippers, RFID protection, a wire-loop chair lock, a ReturnMe tag and a slash-proof bottom.",$,120.0,,
UGXKNAE L18D3PG2 Laptop Battery for Lenovo 14W 14E Chromebook S345-14AST Series Notebook L18L3PG2 5B10T04979 5B10T04980 5B10T04978 5B10W13940 5B10W13941 5B10W13939 01YU911,UGXKNAE,,$,45.99,,
"MOSISO Laptop Sleeve Compatible with MacBook Air/Pro, 13-13.3 inch Notebook, Compatible with MacBook Pro 14 inch M3 M2 M1 Chip 2023-2021, Square Quilted Polyester Horizontal Carrying Bag, Black",MOSISO,"Why should take this bag? You can take this MOSISO square quilted polyester laptop sleeve bag with front horizontal pockets to hold your laptop while you are on the go. Compatible with MacBook Pro 14 inch 2023 2022 2021 Release M3 A2918 A2992 M2 A2779 M1 A2442 Pro / Max with Liquid Retina XDR Display & Touch ID, compatible with MacBook Air 13 inch A1466 A1369 Older Version 2010-2017, compatible with MacBook Pro Retina 13 inch A1502 A1425 Older Version 2015 - end 2012, compatible with MacBook Pro 13 inch A1278 with CD-Rom Old Version 2008 - early 2012; Compatible with Surface Book 3/2/1 13.5, compatible with Surface Laptop 4/3/2/1 13.5; Compatible with Dell Latitude E7470 14, compatible with Dell T5Y8D Latitude 5490 14, compatible with Inspiron 13/14 inch; Compatible with HP Elitebook 830 13.3/Elitebook X360 1030 13.3/Spectre X360 13.3/Envy 13/Stream 13/Stream14/Pavilion 14, compatible with HP Premium Laptop 14 inch 2021, compatible with HP 14 inch TouchScreen HD Laptop 2021; compatible with Lenovo ThinkPad X1 Carbon (5th/6th/7th/8th Generation)/Ideapad 320s-14/Ideapad 320s-15; compatible with Lenovo IdeaPad 710S/720S 13/14 inch; compatible with Lenovo 720 13.3/Yoga 2 Pro/Yoga 920; Compatible with Asus ZenBook/Chromebook 13.3, compatible with Asus Vivobook 14, compatible with Asus ZenBook Flip S 14 inch; Compatible with Acer Swift1/7 13.3, compatible with Acer Chromebook Spin 713 13.5 2020, compatible with Acer Swift5/Spin7 14 inch; Compatible with RAZER Blade Stealth 13.3 inch; Compatible with HUAWEI MateBook 14/D 14 inch and most 13-13.3 inch laptop.",$,15.99,4.8,29.0
"HPDELGB Replacement for Dell XPS 13 9315 LCD LED Non-Touch Screen Display Assembly Panel 13.4"" 1920×1080 IPS FHD Sky",HPDELGB,,$,349.99,,
"Egiant 16 Inch Laptop Sleeve,Shock-Proof 360 Protective Handbag for MacBook-Grey",egiant,Laptop Case,$,16.99,4.7,1227.0
"Smatree Hard EVA Protective Sleeve Case Compatible for 16 inch Lenovo Yoga 7i (16"" Intel)/Yoga 7 (16"" AMD) 2-in-1 Laptop Slim and Anti-Shock Notebook Bag(M93)",Smatree,,$,46.0,,
"Cool and Unique Glow in The Dark Smiling Face Vinyl Stickers | 5 Decals for Laptops, Skate Boards, Luggage, Bikes, Hydro Flasks, and Water Bottles | Waterproof and Removable",Sticky Brand,"Sticky Brand Smiling Faces Glow in the Dark Sticker PackSticker pack with 5 unique Psychadelic Glow in the Dark Smiley Faces stickers packaged in a bag with printed topper card. The stickers are between 2”- 4” in size. Durable, scratch-resistant sticker with a laminated gloss. The decals are made from durable PVC material with a laminated glossy finish. Sleek design and convenient size. These sticker decals are easy to apply and remove with no sticky residue, making them ideal for both temporary and longer use, and these Sticky Brand sticker are designed and printed in Vermont, USA using eco-solvent inks. Sticky Brand vinyl stickers benefits: Easy to apply and remove  Easy to apply and remove Suitable for most flat surfaces e.g. Laptops, Skate Boards, Suitcases, Bikes, Walls, Windows, Doors and TilesSuitable for most flat surfaces e.g. Laptops, Skate Boards, Suitcases, Bikes, Walls, Windows, Doors and TilesDurable, scratch resistant PVCDurable, scratch resistant PVCUV resistant and waterproofUV resistant and waterproofDesigned and printed in the USADesigned and printed in the USA",$,9.95,,
"SuperMarons Lightweight Desktop Adjustable Laptop Stand,Ergonomic Portable Aluminum Laptop Holder, Foldable Notebook Stand, Compatible with MacBook Air Pro, HP, Lenovo, Dell, More 9.5""-15.6” Laptops",EFLAL,"This new laptop stand is made of aluminum alloy material, which is portable, foldable, and adjustable. It is a very lightweight desktop laptop holder suitable for easy storage in your backpack, for business trips, coffee shops, and libraries.The notebook stand. It is compatible with all 11 to 16 inch laptops,such as iPad/MacBook/MacBook Pro/ HP/ Lenovo/ Samsung/ Alienware laptops UP TO 16 inches, etc.. Thank you for experiencing our innovative product. If you have any questions, please contact us immediately and we will provide you with a solution within 24 hours.",$,24.99,,
"60Pcs Art Painting Stickers Paint Palette Stickers Paint Brushes Stickers Pigment Stickers Decals for Teens Adult Girls, Waterproof Stickers for Phone Car Water Bottle Laptop Luggage (Art Painting)",LIANKONG,"60Pcs Art Painting Stickers Paint Palette Stickers Paint brushes Stickers Pigment Stickers Decals for Teens Adult Girls, Waterproof Stickers for Phone Car Water Bottle Laptop Luggage",$,4.99,,
"AMCJJ Compatible with MacBook Pro 15/15.4 Inch Case 2019 2018 2017 2016 Release A1990/A1707 with Touch Bar, Plastic Hard Shell Case + Keyboard Cover + Screen Protector - Beach Sunset",AMCJJ,,$,21.95,,
"AKIT Compatible with MacBook Air 13 Inch Case 2022 2021 2020 2019 2018 Release M1 A2337 A2179 A1932, [Ultra Thin] [Same as Bare] Hard Shell Case + Screen Protector + Keyboard Cover, Matte Clear",AKIT,,$,14.97,4.4,288.0
"CASETiFY Bounce MacBook Air 15"" (2023) Case [Enhanced Protective Corner Design/Ventilation Cutouts/Anti-Slip Grip] - Keep Growing by Laura Jane Illustrations - Clear Black",CASETiFY,"Rugged Protection At All Angles Superior protection for your MacBook with our hardshell case featuring impact-resistant EcoShock corners that protect the device from bumps at all angles. Precise design for access to ports, lights, and buttons with a fully ventilated design to disburse heat. Choose from various prints to find a style that fits your vibe, or personalize your MacBook case by adding your name or a monogram for a truly custom experience. Precise Design for Maximum Functionality Precise design for access to ports, lights, and buttons with a fully ventilated design to disperse heat. The anti-slip grips prevent slipping and sliding, keeping your MacBook secure. Only The Best For You Snaps on and off easily. Never worry about minor scrapes, thanks to the scratch-resistant surface made from durable, quality materials.",$,88.0,4.5,12.0
"YINOVEEN Tempered Glass Screen Protector For 2023 2022 Lenovo Yoga 7 16 Inch, Lenovo Yoga 7i 16 Inch 2-in-1 16:10 Aspect Ratio Touch Screen Laptop, 9H, Tempered Glass Screen Film Guard",YINOVEEN,"YINOVEEN Tempered Glass Screen Protector For 2023 2022 Lenovo Yoga 7 16 Inch, Lenovo Yoga 7i 16 Inch 2-in-1 16:10 Aspect Ratio Touch Screen Laptop, 9H, Tempered Glass Screen Film Guard",$,17.99,,
"firstsweet 2Pcs Basketball Sports Star Backpack Sets, Lightweight Laptop Bag with Lunch Bag, 17in Double Shoulder Backpack",firstsweet,"The combination design of the simple portable backpack and the lunch box allows you to carry a fashionable backpack with you, and the lightweight basketball sports star backpack sets allow you to spend a happy day.    Highlights:  Backpack  - Premium Oxford cloth, durable, smooth zipper, easy to open and close.  -Breathable back panel and padded ergonomic design keep your back cool while reducing the pressure on your back.  -Adjustable shoulder strap with pad, you can adjust the length at will and feel comfortable.  -Large capacity, multiple pockets, can hold most of your daily equipment and office supplies.  - Bright colors, and unique creative pattern designs, make you stand out from the crowd.  Lunch Bag  - Insulation keeps your food hot or cold for hours so you can eat it fresh.  -The lunch bag has tight seams and can bear a lot of weight, suitable for long-term use.  - The lunch bag is lightweight, easy to carry, easy to store, comfortable to hold, detachable adjustable shoulder strap, adjustable length to fit most people's shoulders, unisex, and suitable for everyone.  -The lunch bag has three ways of carrying: hand, shoulder, cross body;  Package includes: 1 backpack + 1 lunch bag.   Note: -- - Please allow for errors due to manual measurement. -- Since different computers display colors differently, the color of the actual item may be slightly different from the picture above. The final color is subject to the actual object, please understand.",$,38.99,,
"mCover Case Compatible ONLY for 2023-2024 13.3"" Lenovo ThinkPad L13 / L13 Yoga Gen 3 / Gen 4 Windows Notebook Computers (NOT Fitting Any Other Lenovo Models) - Purple",mCover,"iPearl mCover Collection for Mac | PC | Chromebook Laptops    Product Highlights:  + Designed to fit the 13.3-inch Lenovo ThinkPad L13 G3 / G4 ( without 360-degree hinge, Gen 3 & Gen 4 ) / L13 Yoga G3 / G4 (with 360-degree hinge, Gen 3 & Gen 4 ) Windows Notebook Computers  like a glove to protect it against scratches and accidental damages  + Compatible ONLY with the new 13.3-inch Lenovo ThinkPad L13 G3 / G4 (without 360-degree hinge, Gen 3 & Gen 4 ) / L13 Yoga G3 / G4 (with 360-degree hinge, Gen 3 & Gen 4 ) models with Dimensions (Width x Length x Height) of 12.0 x 8.58 x 0.68 inch or 305 x 218 x 17.3 mm   + Available in 9 vibrant colors    This case is ONLY compatible with the 2023 / 2024 Lenovo ThinkPad L13 Gen 3 / 4 (without 360-degree hinge, 3rd Gen & 4th Gen., Part# 21B3 / 21B4 / 21B9 / 21BA / 21FG / 21FH / 21FN / 21FQ ) and L13 Yoga Gen 3 / 4 (with 360-degree hinge,1st Gen & 2nd Gen., Part# 21B5 / 21B6 / 21BB / 21BC / 21FJ / 21FK / 21FR / 21FS ).   This case is NOT compatible with other Lenovo ThinkPad models  This case is NOT compatible with any other Lenovo / non-Lenovo laptops..   For dimensions of your 2023 - 2024 13.3-inch Lenovo ThinkPad L13 / L13 Yoga Gen 3 & Gen 4 laptop, please go to Lenovo's website:  https://psref.lenovo.com/Product/ThinkPad/ThinkPad_L13_Yoga_Gen_4_Intel https://psref.lenovo.com/Product/ThinkPad/ThinkPad_L13_Gen_3_AMD  iPearl Inc is proud of being an ""A+""-Rating BBB Accredited Business with 160,000+ reviews and 99%+ positive feedbacks.  iPearl offers protective cases for ALL Current MacBook | Chromebook models and selected popular PC laptops, protecting 5,600,000+ Mac | PC | Chromebook laptops and iPads | Kindles | Nooks  around the world.  (Updated on 12/28/2023)",$,23.95,,
